#DataThief C:\Users\cw1716\Documents\wastewatchR\inst\Hewitt_DetectionProbability_Fig5B.png Thursday 26-Dec-2024 1:41:38 PM
8.6109e-3, 0.2224
1.0143, 0.2777
2.0008, 0.3307
3.0065, 0.386
4.031, 0.4531
5.0169, 0.5171
6.0031, 0.5769
6.9889, 0.6425
7.9946, 0.6985
9.0004, 0.7523
10.0067, 0.795
10.9939, 0.8334
12.02, 0.8673
13.0078, 0.8931
14.0151, 0.9153
15.0032, 0.9337
16.0109, 0.9492
17.0188, 0.9596
18.0073, 0.9691
